source_id,fileId,fileId_short,x,y,width,height,initial_subregion,initial_region,combined_pass,nearest_labels_for_search_only,coverage_status,current_region_decision,decision_is_final,must_recheck_before_region_close,decision_basis,review_notes
S-001,66dd53e7f8673b6d6f12253f7d5253dadfef5fb8,66dd53e7f8,6000.816,3184.357,982.0,432.0,R01A-base-middleware-auth-service-handlers,R01,P01-R01-base-auth-and-forwarding,L-009: useAuthenticationAuthenticationMiddleware | L-016: context.AuthenticateAsync andAuthentication Service | L-037: special handlers | L-038: HandleRequestAsync | L-017: Auth Scheme Provider,processed-in-r01-v001,R01,yes-for-r01-v001-boundary,no-for-r01-v001,Included in R01 v001 after local visual/semantic boundary review.,Included in R01 v001 after local visual/semantic boundary review.
S-137,e396ac21df35ec3a3c5cc0cc97e77d25a9553448,e396ac21df,16904.9,30670.924,961.0,415.0,R03B-jwt-outcomes-failure-challenge-forbid,R03,P04-R03B-R04-oidc-and-outcomes-tail,L-055: SaveToken | L-052: store request local values | L-056: OnAuthenticationFailed/FailurePath | L-051: Add claims | L-053: custom failure result,candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-138,81aac2db3379699632c831f5ec3201a92d30e49d,81aac2db33,17976.848,31324.675,793.0,482.0,R03B-jwt-outcomes-failure-challenge-forbid,R03,P04-R03B-R04-oidc-and-outcomes-tail,L-055: SaveToken | L-056: OnAuthenticationFailed/FailurePath | L-052: store request local values | L-053: custom failure result | L-054: suppress failure,candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-139,ff904c3cbf7490d9c67b9f2299003932d6f9cce1,ff904c3cbf,17966.696,31852.628,950.0,473.0,R03B-jwt-outcomes-failure-challenge-forbid,R03,P04-R03B-R04-oidc-and-outcomes-tail,L-056: OnAuthenticationFailed/FailurePath | L-055: SaveToken | L-053: custom failure result | L-052: store request local values | L-054: suppress failure,candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-140,ca8e7059c522921c7277fb9d661d78d4a3e4052a,ca8e7059c5,18000.993,32547.063,826.0,482.0,R03B-jwt-outcomes-failure-challenge-forbid,R03,P04-R03B-R04-oidc-and-outcomes-tail,L-056: OnAuthenticationFailed/FailurePath | L-053: custom failure result | L-055: SaveToken | L-054: suppress failure | L-064: Possible result outcomes,candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-141,cc9145fac907f6746d146996d08405132e41b9ae,cc9145fac9,18009.359,33043.285,899.0,293.0,R03B-jwt-outcomes-failure-challenge-forbid,R03,P04-R03B-R04-oidc-and-outcomes-tail,L-056: OnAuthenticationFailed/FailurePath | L-053: custom failure result | L-054: suppress failure | L-057: Key rollover logic | L-064: Possible result outcomes,candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-142,745d055bed388e36da9decdd21920bf4cea335d0,745d055bed,16862.39,32592.856,983.0,416.0,R03B-jwt-outcomes-failure-challenge-forbid,R03,P04-R03B-R04-oidc-and-outcomes-tail,L-056: OnAuthenticationFailed/FailurePath | L-053: custom failure result | L-054: suppress failure | L-055: SaveToken | L-057: Key rollover logic,candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-143,067e40557c12b4a912aa36e6b0b196add11a5e7e,067e40557c,16875.188,33018.957,841.0,336.0,R03B-jwt-outcomes-failure-challenge-forbid,R03,P04-R03B-R04-oidc-and-outcomes-tail,L-053: custom failure result | L-056: OnAuthenticationFailed/FailurePath | L-054: suppress failure | L-057: Key rollover logic | L-055: SaveToken,candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-144,8c44e7012df2c522acbfe4538598e863ea223375,8c44e7012d,16851.259,33477.163,916.0,480.0,R03B-jwt-outcomes-failure-challenge-forbid,R03,P04-R03B-R04-oidc-and-outcomes-tail,L-054: suppress failure | L-053: custom failure result | L-057: Key rollover logic | L-056: OnAuthenticationFailed/FailurePath | L-055: SaveToken,candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-145,48cfc75e30d907f8eff7544b0329d4d07925f941,48cfc75e30,16815.759,34138.274,867.0,400.0,R03B-jwt-outcomes-failure-challenge-forbid,R03,P04-R03B-R04-oidc-and-outcomes-tail,L-054: suppress failure | L-057: Key rollover logic | L-053: custom failure result | L-056: OnAuthenticationFailed/FailurePath | L-059: distinguish Challengefrom auth failure,candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-146,dc295a6604cddf39a95b0044d687ad78da98f05e,dc295a6604,16806.592,34557.83,932.0,312.0,R03B-jwt-outcomes-failure-challenge-forbid,R03,P04-R03B-R04-oidc-and-outcomes-tail,L-057: Key rollover logic | L-054: suppress failure | L-053: custom failure result | L-056: OnAuthenticationFailed/FailurePath | L-059: distinguish Challengefrom auth failure,candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-147,092d3571e652a33fed0ff336b48031f7175913ea,092d3571e6,17855.473,35112.205,959.0,384.0,R03B-jwt-outcomes-failure-challenge-forbid,R03,P04-R03B-R04-oidc-and-outcomes-tail,L-057: Key rollover logic | L-058: Challenge | L-054: suppress failure | L-063: Valid token | L-062: Invalid token,candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-148,1a06c33b4dfad8748794f1d8f6cd3d49b3eeab4c,1a06c33b4d,17856.357,35512.467,829.0,482.0,R03B-jwt-outcomes-failure-challenge-forbid,R03,P04-R03B-R04-oidc-and-outcomes-tail,L-057: Key rollover logic | L-058: Challenge | L-054: suppress failure | L-063: Valid token | L-059: distinguish Challengefrom auth failure,candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-149,26173c43664c3663a853ce049ab35ad5b44c86e0,26173c4366,20573.892,33966.678,651.0,77.0,R03B-jwt-outcomes-failure-challenge-forbid,R03,P04-R03B-R04-oidc-and-outcomes-tail,L-061: No token | L-064: Possible result outcomes | L-062: Invalid token | L-063: Valid token | L-057: Key rollover logic,candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-150,13164a4fd277469b6954e8dca87ad614b6cfd0a5,13164a4fd2,20433.058,34203.512,998.0,438.0,R03B-jwt-outcomes-failure-challenge-forbid,R03,P04-R03B-R04-oidc-and-outcomes-tail,L-062: Invalid token | L-061: No token | L-064: Possible result outcomes | L-063: Valid token | L-057: Key rollover logic,candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-151,ffe40c8ed62f4c43683b9f01e4b233504ea8f282,ffe40c8ed6,20425.836,34805.178,908.0,408.0,R03B-jwt-outcomes-failure-challenge-forbid,R03,P04-R03B-R04-oidc-and-outcomes-tail,L-063: Valid token | L-062: Invalid token | L-061: No token | L-064: Possible result outcomes | L-058: Challenge,candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-152,9172afb932372177bf11b17eae3d8d6de594f886,9172afb932,20418.781,35354.512,911.0,476.0,R03B-jwt-outcomes-failure-challenge-forbid,R03,P04-R03B-R04-oidc-and-outcomes-tail,L-063: Valid token | L-062: Invalid token | L-061: No token | L-064: Possible result outcomes | L-058: Challenge,candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-153,9096c0116ea534136beb4c15d66ed4992f1da048,9096c0116e,16380.309,37389.286,802.0,482.0,R03B-jwt-outcomes-failure-challenge-forbid,R03,P04-R03B-R04-oidc-and-outcomes-tail,L-059: distinguish Challengefrom auth failure | L-111: !!! | L-058: Challenge | L-057: Key rollover logic | L-054: suppress failure,candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-154,481c7d537b32c9a70c3557e017098b10c9316655,481c7d537b,16350.077,37904.639,830.0,482.0,R03B-jwt-outcomes-failure-challenge-forbid,R03,P04-R03B-R04-oidc-and-outcomes-tail,L-111: !!! | L-059: distinguish Challengefrom auth failure | L-058: Challenge | L-057: Key rollover logic | L-060: Forbid,candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-155,8fe821203a2859918a6563c6a5b773b90f23a6ed,8fe821203a,16317.125,38399.917,983.0,236.0,R03B-jwt-outcomes-failure-challenge-forbid,R03,P04-R03B-R04-oidc-and-outcomes-tail,L-111: !!! | L-059: distinguish Challengefrom auth failure | L-058: Challenge | L-060: Forbid | L-057: Key rollover logic,candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-156,f83e1c5cc13e64957bf101a594e1b6cfdb37cf79,f83e1c5cc1,16312.502,38738.787,850.0,482.0,R03B-jwt-outcomes-failure-challenge-forbid,R03,P04-R03B-R04-oidc-and-outcomes-tail,L-111: !!! | L-059: distinguish Challengefrom auth failure | L-058: Challenge | L-060: Forbid | L-057: Key rollover logic,candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-157,7d30dbb80faea45957375a834b06e5b32c9dc0d8,7d30dbb80f,16290.53,39222.777,1012.0,261.0,R03B-jwt-outcomes-failure-challenge-forbid,R03,P04-R03B-R04-oidc-and-outcomes-tail,L-111: !!! | L-059: distinguish Challengefrom auth failure | L-060: Forbid | L-058: Challenge | L-057: Key rollover logic,candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-158,57560c51359143616d55c753e78119d5f118dbb5,57560c5135,14434.766,19563.727,1208.0,445.0,R03A-jwt-handler-pipeline-events,R03,P03-R03A-jwt-handler-pipeline,L-047: if app didnt set token in event - parse header | L-048: HandleAuthenticatefire messagereceived to give opportunity to set token to context | L-046: setup validation params(possible signing key fetches) | L-069: Set token manually | L-070: OnMessageReceived,candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-159,f0d947f6f00dd2223220c25a400bd947f612f6ec,f0d947f6f0,14448.749,20172.39,1111.0,482.0,R03A-jwt-handler-pipeline-events,R03,P03-R03A-jwt-handler-pipeline,L-047: if app didnt set token in event - parse header | L-048: HandleAuthenticatefire messagereceived to give opportunity to set token to context | L-046: setup validation params(possible signing key fetches) | L-045: if dont use obsolete shit(always )then use modern Options.TokenHanlders TO validate token | L-069: Set token manually,candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-160,daf0d1a19bcd104924f05dc4d03f449a6fa6cc1a,daf0d1a19b,14393.938,20756.88,1221.0,172.0,R03A-jwt-handler-pipeline-events,R03,P03-R03A-jwt-handler-pipeline,"L-047: if app didnt set token in event - parse header | L-045: if dont use obsolete shit(always )then use modern Options.TokenHanlders TO validate token | L-046: setup validation params(possible signing key fetches) | L-048: HandleAuthenticatefire messagereceived to give opportunity to set token to context | L-068: Stop auth early, set result",candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-161,afaeed6ecac068ec094df218dfa684b52e60ea71,afaeed6eca,14368.855,21060.39,948.0,482.0,R03A-jwt-handler-pipeline-events,R03,P03-R03A-jwt-handler-pipeline,"L-045: if dont use obsolete shit(always )then use modern Options.TokenHanlders TO validate token | L-047: if app didnt set token in event - parse header | L-046: setup validation params(possible signing key fetches) | L-041: obsoletesecurityTokenValidators | L-042: on happy path fire event store token if neededpass some shit to validatedcontextcall success, return result",candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-162,6712fd357b4e7965d062d43180ddc80536f63e87,6712fd357b,14279.438,21622.88,1218.0,424.0,R03A-jwt-handler-pipeline-events,R03,P03-R03A-jwt-handler-pipeline,"L-042: on happy path fire event store token if neededpass some shit to validatedcontextcall success, return result | L-041: obsoletesecurityTokenValidators | L-045: if dont use obsolete shit(always )then use modern Options.TokenHanlders TO validate token | L-043: if failure fire eventreturn failure | L-046: setup validation params(possible signing key fetches)",candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-163,77dfbf4d97f68f469bc5a4f269233707758f34f5,77dfbf4d97,14289.605,22186.213,1259.0,300.0,R03A-jwt-handler-pipeline-events,R03,P03-R03A-jwt-handler-pipeline,"L-042: on happy path fire event store token if neededpass some shit to validatedcontextcall success, return result | L-043: if failure fire eventreturn failure | L-041: obsoletesecurityTokenValidators | L-044: catch errors if authfailed rusultis there return itotherwise rethrow ex | L-045: if dont use obsolete shit(always )then use modern Options.TokenHanlders TO validate token",candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
S-164,ce056ff631a5736d596393e2fb68e22e229291a1,ce056ff631,14314.105,22481.723,1141.0,482.0,R03A-jwt-handler-pipeline-events,R03,P03-R03A-jwt-handler-pipeline,"L-043: if failure fire eventreturn failure | L-044: catch errors if authfailed rusultis there return itotherwise rethrow ex | L-042: on happy path fire event store token if neededpass some shit to validatedcontextcall success, return result | L-039: handlecahllengecheck for failure, if error pass some info about it to challengecontextif handled just returnif not then if no error return wwif error = construct some basic response | L-041: obsoletesecurityTokenValidators",candidate-needs-boundary-review,,no,yes,Coordinate candidate only; must be visually/semantically checked before transcript.,Coordinate candidate only; must be visually/semantically checked before transcript.
