source_id,image_use_id,fileId,fileId_short,x,y,x_center,y_center,width,height,nearest_labels_for_search_only,coverage_status,current_region_decision,decision_is_final,must_recheck_before_region_close,decision_basis,review_notes
S-177,IU-177,3c56741074dec36f3852013e21dc57742322c9ba,3c56741074,11584.298,13216.213,11999.798,13365.713,831,299,L-058: CANCELOPTIONS | L-053: refetch type VS filters type of invalidate queries | L-061: JUST SET SILENT ABD REVERT TRUE ALWAYS,processed-in-r08a-v001,R08A,yes-for-r08a-v001-boundary,no-for-r08a-v001,Included in R08A v001 after local boundary review: QueryClient / QueryFilters / core methods.,Included in R08A v001 after local boundary review: QueryClient / QueryFilters / core methods.
S-178,IU-178,511b7bdef1dce16950cb4ed5b306dbe2bf21a802,511b7bdef1,13832.142,13336.776,14229.642,13577.776,795,482,L-057: CANCELQUERIES IN OPTIMISTIC UPDATES PATTERN | L-058: CANCELOPTIONS | L-061: JUST SET SILENT ABD REVERT TRUE ALWAYS,processed-in-r08b-v001,R08B,yes-for-r08b-v001-boundary,no-for-r08b-v001,Included in R08B v001 after local boundary review: refetch / cancel options / cache helpers.,Included in R08B v001 after local boundary review: refetch / cancel options / cache helpers.
S-179,IU-179,d8da9f8d84331987d18dcbe85592be502c0c4af8,d8da9f8d84,17848.935,13337.778,18256.935,13569.278,816,463,L-050: may try to design some abstractions that will ensure that some keys have some specific form | L-040: setqueriesdata olddatashape | L-042: QC OUTSIDE REACT,processed-in-r08c-v001,R08C,yes-for-r08c-v001-boundary,no-for-r08c-v001,Included in R08C v001 after local boundary review: QueryClient outside React / setQueriesData shape discipline.,Included in R08C v001 after local boundary review: QueryClient outside React / setQueriesData shape discipline.
S-180,IU-180,8930b327c7e2b0945a130b23206191b2caafdd43,8930b327c7,8215.233,13389.007,8650.733,13630.007,871,482,L-055: !!! can prefetch and then fetch again because of default stale time | L-056: fetchquery ensurequerydata | L-052: DOES PREFETCH STALETIME BELONGS TO BOTH PREFETCH AND NORMAL QUEY?,processed-in-r07-v004,R07,yes-for-r07-v004-boundary,no-for-r07-v004,Already R07 prefetch/fetchQuery road; explicitly checked and excluded from R06.,Already R07 prefetch/fetchQuery road; explicitly checked and excluded from R06.
S-181,IU-181,37105501d1a0b40c17e993af923e42c08824804c,37105501d1,1345.936,13390.325,1787.436,13621.325,883,462,L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-182,IU-182,1b495c7744d1b8602549f1ff0f227bd304844933,1b495c7744,12499.282,13495.356,12819.782,13706.856,641,423,L-058: CANCELOPTIONS | L-061: JUST SET SILENT ABD REVERT TRUE ALWAYS | L-053: refetch type VS filters type of invalidate queries,processed-in-r08b-v001,R08B,yes-for-r08b-v001-boundary,no-for-r08b-v001,Included in R08B v001 after local boundary review: refetch / cancel options / cache helpers.,Included in R08B v001 after local boundary review: refetch / cancel options / cache helpers.
S-183,IU-183,27e50ec60ea743289a23dc0ff710fc407fa95890,27e50ec60e,11583.743,13531.676,11910.243,13595.176,653,127,L-067: RESUMEPAUSED MUTATIONS | L-058: CANCELOPTIONS | L-061: JUST SET SILENT ABD REVERT TRUE ALWAYS,processed-in-r08a-v001,R08A,yes-for-r08a-v001-boundary,no-for-r08a-v001,Included in R08A v001 after local boundary review: QueryClient / QueryFilters / core methods.,Included in R08A v001 after local boundary review: QueryClient / QueryFilters / core methods.
S-184,IU-184,39529d4e6dae98cc2cfa2d97f3ec812f8fffebab,39529d4e6d,10533.13,13652.668,10930.63,13893.668,795,482,L-067: RESUMEPAUSED MUTATIONS | L-058: CANCELOPTIONS | L-061: JUST SET SILENT ABD REVERT TRUE ALWAYS,processed-in-r07-v004,R07,yes-for-r07-v004-boundary,no-for-r07-v004,Included in R07 v004 after combined correction; imperative fetchQuery/ensureQueryData continuation.,"Included in R07 v004 after combined correction; imperative fetchQuery/ensureQueryData continuation. | R08 boundary review note: coordinate overlap checked; not included in R08 because already R07. | R08A exclusion: already processed in R07 v004, not R08A. | R08B exclusion: already processed in R07 v004, not R08B. | R08C exclusion: already processed in R07 v004, not R08C."
S-185,IU-185,625ee2c8c429f5365d1029e7b5a94e089c54cf14,625ee2c8c4,11548.018,13692.742,11946.018,13933.742,796,482,L-067: RESUMEPAUSED MUTATIONS | L-058: CANCELOPTIONS | L-061: JUST SET SILENT ABD REVERT TRUE ALWAYS,processed-in-r08a-v001,R08A,yes-for-r08a-v001-boundary,no-for-r08a-v001,Included in R08A v001 after local boundary review: QueryClient / QueryFilters / core methods.,Included in R08A v001 after local boundary review: QueryClient / QueryFilters / core methods.
S-186,IU-186,30ab614e5c17821db29b14bccb0a2f6691173b4a,30ab614e5c,9341.938,13707.557,9788.938,13948.557,894,482,L-065: REMOVEQUERIES RESETQUERIES | L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE,processed-in-r07-v004,R07,yes-for-r07-v004-boundary,no-for-r07-v004,Included in R07 v004 after combined correction; fetchQuery vs ensureQueryData core difference.,"Included in R07 v004 after combined correction; fetchQuery vs ensureQueryData core difference. | R08A exclusion: already processed in R07 v004, not R08A. | R08B exclusion: already processed in R07 v004, not R08B. | R08C exclusion: already processed in R07 v004, not R08C."
S-187,IU-187,5e6930a90dc268c6a0a49ec247dc5ab078a291ea,5e6930a90d,17779.419,13817.996,18172.919,13976.496,787,317,L-050: may try to design some abstractions that will ensure that some keys have some specific form | L-040: setqueriesdata olddatashape | L-057: CANCELQUERIES IN OPTIMISTIC UPDATES PATTERN,processed-in-r08c-v001,R08C,yes-for-r08c-v001-boundary,no-for-r08c-v001,Included in R08C v001 after local boundary review: QueryClient outside React / setQueriesData shape discipline.,Included in R08C v001 after local boundary review: QueryClient outside React / setQueriesData shape discipline.
S-188,IU-188,a0d3c076345ead0a3c9ac623f2918b45229101c0,a0d3c07634,1347.103,13870.825,1754.103,13933.325,814,125,L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-189,IU-189,a4fc92617d4e30401900e5fb0579457473f568ce,a4fc92617d,8217.64,13886.989,8675.64,14024.489,916,275,L-065: REMOVEQUERIES RESETQUERIES | L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-190,IU-190,11e2c7d93f51d6eec710d7c80e399b80f454ccf6,11e2c7d93f,12486.784,13913.738,12848.784,14125.238,724,423,L-058: CANCELOPTIONS | L-061: JUST SET SILENT ABD REVERT TRUE ALWAYS | L-066: GETQUERYCACHE GET MUTATIONCACHE,processed-in-r08b-v001,R08B,yes-for-r08b-v001-boundary,no-for-r08b-v001,Included in R08B v001 after local boundary review: refetch / cancel options / cache helpers.,Included in R08B v001 after local boundary review: refetch / cancel options / cache helpers.
S-191,IU-191,5bec075fe3a00d87161356e7a274af579f00ec7d,5bec075fe3,14592.169,13983.241,14957.169,14198.241,730,430,L-057: CANCELQUERIES IN OPTIMISTIC UPDATES PATTERN | L-061: JUST SET SILENT ABD REVERT TRUE ALWAYS | L-058: CANCELOPTIONS,processed-in-r08b-v001,R08B,yes-for-r08b-v001-boundary,no-for-r08b-v001,Included in R08B v001 after local boundary review: refetch / cancel options / cache helpers.,Included in R08B v001 after local boundary review: refetch / cancel options / cache helpers.
S-192,IU-192,fc6e30d16496ad1b16681b1414e08fe4126293cf,fc6e30d164,1338.686,14021.502,1779.186,14262.502,881,482,L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-193,IU-193,9625ff3c1f1ded3b190a2fb7ad35adabb789c350,9625ff3c1f,13437.574,14051.747,13972.574,14292.747,1070,482,L-061: JUST SET SILENT ABD REVERT TRUE ALWAYS | L-058: CANCELOPTIONS | L-057: CANCELQUERIES IN OPTIMISTIC UPDATES PATTERN,processed-in-r08b-v001,R08B,yes-for-r08b-v001-boundary,no-for-r08b-v001,Included in R08B v001 after local boundary review: refetch / cancel options / cache helpers.,Included in R08B v001 after local boundary review: refetch / cancel options / cache helpers.
S-194,IU-194,6401d2ad9e9ccd6d161f3b1fc08327bf55a5348e,6401d2ad9e,10550.424,14157.811,10986.924,14398.811,873,482,L-067: RESUMEPAUSED MUTATIONS | L-066: GETQUERYCACHE GET MUTATIONCACHE | L-058: CANCELOPTIONS,processed-in-r08b-v001,R08B,yes-for-r08b-v001-boundary,no-for-r08b-v001,Included in R08B v001 after local boundary review: refetch / cancel options / cache helpers.,Included in R08B v001 after local boundary review: refetch / cancel options / cache helpers.
S-195,IU-195,4330f070b7f3f2001ba799b61c63fe8718fb8cdc,4330f070b7,9348.943,14194.964,9742.943,14435.964,788,482,L-065: REMOVEQUERIES RESETQUERIES | L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-196,IU-196,5e844a74b1eb03de0fbecb9fb80211766b375070,5e844a74b1,5044.942,14234.133,5522.942,14340.633,956,213,L-064: fetchstatus paused | L-059: OFFLINE network mode | L-060: mutations network mode resumepausedmutations,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-197,IU-197,75a0c9e06fe12df09de38c70408c2468c4f62e87,75a0c9e06f,12468.563,14353.707,12892.063,14480.707,847,254,L-066: GETQUERYCACHE GET MUTATIONCACHE | L-061: JUST SET SILENT ABD REVERT TRUE ALWAYS | L-058: CANCELOPTIONS,processed-in-r08b-v001,R08B,yes-for-r08b-v001-boundary,no-for-r08b-v001,Included in R08B v001 after local boundary review: refetch / cancel options / cache helpers.,Included in R08B v001 after local boundary review: refetch / cancel options / cache helpers.
S-198,IU-198,f128bccab609bf76456a2477f30f835e7c60be09,f128bccab6,14597.725,14424.241,14967.725,14578.241,740,308,L-057: CANCELQUERIES IN OPTIMISTIC UPDATES PATTERN | L-061: JUST SET SILENT ABD REVERT TRUE ALWAYS | L-066: GETQUERYCACHE GET MUTATIONCACHE,processed-in-r08b-v001,R08B,yes-for-r08b-v001-boundary,no-for-r08b-v001,Included in R08B v001 after local boundary review: refetch / cancel options / cache helpers.,Included in R08B v001 after local boundary review: refetch / cancel options / cache helpers.
S-199,IU-199,bf62b2d61c3d92d0e45830c02569ef0f875bf353,bf62b2d61c,6369.062,14445.418,6825.562,14629.918,913,369,L-063: VALIDATION WITH ZOD | L-060: mutations network mode resumepausedmutations | L-068: !!!,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-200,IU-200,6ce7aeccdc7eaa977749246594e468e804b1a037,6ce7aeccdc,13441.259,14563.355,13919.259,14768.855,956,411,L-066: GETQUERYCACHE GET MUTATIONCACHE | L-061: JUST SET SILENT ABD REVERT TRUE ALWAYS | L-058: CANCELOPTIONS,processed-in-r08b-v001,R08B,yes-for-r08b-v001-boundary,no-for-r08b-v001,Included in R08B v001 after local boundary review: refetch / cancel options / cache helpers.,Included in R08B v001 after local boundary review: refetch / cancel options / cache helpers.
S-201,IU-201,c9417e839ce7980fc63b1b513605b11df9abdb84,c9417e839c,7760.062,14565.586,8022.562,14680.586,525,230,L-063: VALIDATION WITH ZOD | L-060: mutations network mode resumepausedmutations | L-068: !!!,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-202,IU-202,c078f2032fbcc3d9808319c296e52d46c81d47a1,c078f2032f,3926.361,14602.921,4366.861,14675.921,881,146,L-064: fetchstatus paused | L-062: network modes | L-059: OFFLINE network mode,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-203,IU-203,17f9a3bf928c49a7a3b85204e2a47422bdbca4c2,17f9a3bf92,2934.838,14616.237,3390.338,14857.237,911,482,L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-204,IU-204,a00c2c49ffb66ed287d021742b2b38121af0c544,a00c2c49ff,12459.893,14618.53,12774.893,14830.03,630,423,L-066: GETQUERYCACHE GET MUTATIONCACHE | L-061: JUST SET SILENT ABD REVERT TRUE ALWAYS | L-067: RESUMEPAUSED MUTATIONS,processed-in-r08b-v001,R08B,yes-for-r08b-v001-boundary,no-for-r08b-v001,Included in R08B v001 after local boundary review: refetch / cancel options / cache helpers.,Included in R08B v001 after local boundary review: refetch / cancel options / cache helpers.
S-205,IU-205,c6a05bb126be4ebc513e581cc3c0c89822565e87,c6a05bb126,5155.09,14631.429,5521.09,14866.929,732,471,L-064: fetchstatus paused | L-068: !!! | L-059: OFFLINE network mode,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-206,IU-206,8ef8d853c6dbfefa2c5e4e9acc553da504839c09,8ef8d853c6,10552.235,14647.467,10898.735,14790.967,693,287,L-067: RESUMEPAUSED MUTATIONS | L-066: GETQUERYCACHE GET MUTATIONCACHE | L-058: CANCELOPTIONS,processed-in-r08a-v001,R08A,yes-for-r08a-v001-boundary,no-for-r08a-v001,Included in R08A v001 after local boundary review: QueryClient / QueryFilters / core methods.,Included in R08A v001 after local boundary review: QueryClient / QueryFilters / core methods.
S-207,IU-207,55a51e51f437dec3ab46facc5bf4c15fa89fb739,55a51e51f4,14587.95,14757.527,14917.45,14972.527,659,430,L-057: CANCELQUERIES IN OPTIMISTIC UPDATES PATTERN | L-066: GETQUERYCACHE GET MUTATIONCACHE | L-061: JUST SET SILENT ABD REVERT TRUE ALWAYS,processed-in-r08b-v001,R08B,yes-for-r08b-v001-boundary,no-for-r08b-v001,Included in R08B v001 after local boundary review: refetch / cancel options / cache helpers.,Included in R08B v001 after local boundary review: refetch / cancel options / cache helpers.
S-208,IU-208,635b0dd4d8ed1eb3b1caa4e858163f4746ba1a82,635b0dd4d8,3915.666,14771.908,4309.666,15012.908,788,482,L-064: fetchstatus paused | L-062: network modes | L-059: OFFLINE network mode,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-209,IU-209,1c40ea87458f7210e3250fe996147a838bd33870,1c40ea8745,7739.34,14831.086,8154.34,15052.586,830,443,L-063: VALIDATION WITH ZOD | L-069: SHOULD I USE RESUMEPAUSEDMUT WITH OFFLINEFIRST? | L-068: !!!,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-210,IU-210,dfc5091fca11c387a287830ca57e898181fa358d,dfc5091fca,6344.811,14841.582,6803.811,15035.082,918,387,L-068: !!! | L-069: SHOULD I USE RESUMEPAUSEDMUT WITH OFFLINEFIRST? | L-063: VALIDATION WITH ZOD,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
S-211,IU-211,ed216f6b30e619fbc7efac54c2d243e7f2e106d2,ed216f6b30,9302.852,14990.627,9745.352,15039.127,885,97,L-065: REMOVEQUERIES RESETQUERIES | L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE,unreviewed-needs-visual-boundary-review,,no,yes,Coordinates retained only. Must be reviewed visually/semantically before region assignment.,Coordinates retained only. Must be reviewed visually/semantically before region assignment.
