source_id,image_use_id,region_id,region_name,fileId,fileId_short,x,y,x_pct,y_pct,width,height,rotation,nearest_label_ids,nearest_labels,transcription_status,opened_read,confidence,suggested_region_file
S-163,IU-163,R07,Prefetch / initialData / placeholderData / useQueryClient,df3c1dacf60abb6757f8ade1b3eed1a047a06738,df3c1dacf6,9455.15533674351,12591.934266954677,48.18,26.42,853.0,250.0,0.0,"L-051,L-056,L-055",L-051: init data caveats | L-056: fetchquery ensurequerydata | L-055: !!! can prefetch and then fetch again because of default stale time,not-transcribed,no,high,regions/R07-prefetch-initialdata-placeholderdata-usequeryclient.md
S-164,IU-164,R08,QueryClient methods / filters / cache control,f514209027bfcbd52229038cc8eeb98f2c5b54f1,f514209027,10523.619221125697,12647.224401266234,53.62,26.53,956.0,481.0,0.0,"L-041,L-043,L-044",L-041: QUERYCLIENT | L-043: QUERY FILTERS | L-044: METHODS OF QC,not-transcribed,no,high,regions/R08-queryclient-methods-filters-cache-control.md
S-165,IU-165,R06,Query composition: useQueries / dependent / combine,58affaa7df3b32bcb0cb8c32c26cd89d53fb81ec,58affaa7df,7040.287286889008,12716.657712877262,35.87,26.68,874.0,258.0,0.0,"L-054,L-049,L-047","L-054: PROMISE.ALL, SHARE LIFECTCLE FETCHING , REFETCHING AND ERRORING | L-049: SERIAL EXECUTION, GETTING DATA FOR ONE QUERY THEN FOR ANOTHER | L-047: NOT PARALLEL",not-transcribed,no,high,regions/R06-query-composition-usequeries-dependent-combine.md
S-166,IU-166,UNASSIGNED,Unassigned / outside current Stage 1 regions,9b8c6d0493f1395a6c4c782219e394372cf263ec,9b8c6d0493,1338.745716199208,12720.277754450117,6.82,26.69,921.0,420.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-167,IU-167,R08,QueryClient methods / filters / cache control,4fc2178dcab23866de774968ceb7a49f11fc7c8d,4fc2178dca,12503.705453531778,12749.741444576044,63.71,26.75,848.0,374.0,0.0,"L-053,L-058,L-061",L-053: refetch type VS filters type of invalidate queries | L-058: CANCELOPTIONS | L-061: JUST SET SILENT ABD REVERT TRUE ALWAYS,not-transcribed,no,high,regions/R08-queryclient-methods-filters-cache-control.md
S-168,IU-168,R08,QueryClient methods / filters / cache control,2702832cda871ceecbc4a503bdaff8a90501496d,2702832cda,11609.742654700764,12815.509111893742,59.16,26.89,727.0,363.0,0.0,"L-053,L-043,L-058",L-053: refetch type VS filters type of invalidate queries | L-043: QUERY FILTERS | L-058: CANCELOPTIONS,not-transcribed,no,high,regions/R08-queryclient-methods-filters-cache-control.md
S-169,IU-169,R08,QueryClient methods / filters / cache control,4a083521f34e4026319c6c792ff7c061311acff8,4a083521f3,13834.55864587865,12852.759691582014,70.49,26.96,758.0,482.0,0.0,"L-053,L-057,L-058",L-053: refetch type VS filters type of invalidate queries | L-057: CANCELQUERIES IN OPTIMISTIC UPDATES PATTERN | L-058: CANCELOPTIONS,not-transcribed,no,high,regions/R08-queryclient-methods-filters-cache-control.md
S-170,IU-170,R08,QueryClient methods / filters / cache control,eb754a7f2d791caf87107a113f28c1d52107e01d,eb754a7f2d,17833.84186944863,12931.662444159614,90.87,27.13,832.0,383.0,0.0,"L-050,L-040,L-042",L-050: may try to design some abstractions that will ensure that some keys have some specific form | L-040: setqueriesdata olddatashape | L-042: QC OUTSIDE REACT,not-transcribed,no,high,regions/R08-queryclient-methods-filters-cache-control.md
S-171,IU-171,R07,Prefetch / initialData / placeholderData / useQueryClient,54c1e18a5f6656e5ea310132a2f26206a12effae,54c1e18a5f,8207.92704143231,12967.165051124364,41.82,27.2,912.0,402.0,0.0,"L-055,L-056,L-052",L-055: !!! can prefetch and then fetch again because of default stale time | L-056: fetchquery ensurequerydata | L-052: DOES PREFETCH STALETIME BELONGS TO BOTH PREFETCH AND NORMAL QUEY?,not-transcribed,no,high,regions/R07-prefetch-initialdata-placeholderdata-usequeryclient.md
S-172,IU-172,R07,Prefetch / initialData / placeholderData / useQueryClient,4014246e26977a9a3e070c78a6ec96050a023fec,4014246e26,9386.146194827215,12978.823810461328,47.83,27.23,855.0,482.0,0.0,"L-056,L-055,L-051",L-056: fetchquery ensurequerydata | L-055: !!! can prefetch and then fetch again because of default stale time | L-051: init data caveats,not-transcribed,no,high,regions/R07-prefetch-initialdata-placeholderdata-usequeryclient.md
S-173,IU-173,R08,QueryClient methods / filters / cache control,8840240941d4a6daf52ee77f1487ebee261bb661,8840240941,10528.271476947168,13142.572467521872,53.65,27.57,845.0,482.0,0.0,"L-067,L-041,L-043",L-067: RESUMEPAUSED MUTATIONS | L-041: QUERYCLIENT | L-043: QUERY FILTERS,not-transcribed,no,high,regions/R08-queryclient-methods-filters-cache-control.md
S-174,IU-174,UNASSIGNED,Unassigned / outside current Stage 1 regions,cc89bc8d714872bf50bbf8f15b24446bab02cc1a,cc89bc8d71,1326.2694501556816,13143.658648702343,6.76,27.58,693.0,254.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-175,IU-175,R08,QueryClient methods / filters / cache control,71e000a8c4950c8cd015b6d4501b337e4f6c31f2,71e000a8c4,12488.037620706,13188.659112416986,63.63,27.67,859.0,297.0,0.0,"L-058,L-053,L-061",L-058: CANCELOPTIONS | L-053: refetch type VS filters type of invalidate queries | L-061: JUST SET SILENT ABD REVERT TRUE ALWAYS,not-transcribed,no,high,regions/R08-queryclient-methods-filters-cache-control.md
S-176,IU-176,UNASSIGNED,Unassigned / outside current Stage 1 regions,f7fe899443759e8117d9900daa8a1e62c397bc0e,f7fe899443,7071.398621795692,13210.52801147481,36.03,27.72,652.0,415.0,0.0,"L-065,L-074",L-065: REMOVEQUERIES RESETQUERIES | L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE,not-transcribed,no,medium,
S-177,IU-177,R08,QueryClient methods / filters / cache control,3c56741074dec36f3852013e21dc57742322c9ba,3c56741074,11584.298210256322,13216.212860808671,59.03,27.73,831.0,299.0,0.0,"L-058,L-053,L-061",L-058: CANCELOPTIONS | L-053: refetch type VS filters type of invalidate queries | L-061: JUST SET SILENT ABD REVERT TRUE ALWAYS,not-transcribed,no,high,regions/R08-queryclient-methods-filters-cache-control.md
S-178,IU-178,R08,QueryClient methods / filters / cache control,511b7bdef1dce16950cb4ed5b306dbe2bf21a802,511b7bdef1,13832.142451857428,13336.77579019898,70.48,27.98,795.0,482.0,0.0,"L-057,L-058,L-061",L-057: CANCELQUERIES IN OPTIMISTIC UPDATES PATTERN | L-058: CANCELOPTIONS | L-061: JUST SET SILENT ABD REVERT TRUE ALWAYS,not-transcribed,no,high,regions/R08-queryclient-methods-filters-cache-control.md
S-179,IU-179,R08,QueryClient methods / filters / cache control,d8da9f8d84331987d18dcbe85592be502c0c4af8,d8da9f8d84,17848.9349433669,13337.777781824876,90.95,27.98,816.0,463.0,0.0,"L-050,L-040,L-042",L-050: may try to design some abstractions that will ensure that some keys have some specific form | L-040: setqueriesdata olddatashape | L-042: QC OUTSIDE REACT,not-transcribed,no,high,regions/R08-queryclient-methods-filters-cache-control.md
S-180,IU-180,R07,Prefetch / initialData / placeholderData / useQueryClient,8930b327c7e2b0945a130b23206191b2caafdd43,8930b327c7,8215.232879038422,13389.00743951829,41.86,28.09,871.0,482.0,0.0,"L-055,L-056,L-052",L-055: !!! can prefetch and then fetch again because of default stale time | L-056: fetchquery ensurequerydata | L-052: DOES PREFETCH STALETIME BELONGS TO BOTH PREFETCH AND NORMAL QUEY?,not-transcribed,no,high,regions/R07-prefetch-initialdata-placeholderdata-usequeryclient.md
S-181,IU-181,UNASSIGNED,Unassigned / outside current Stage 1 regions,37105501d1a0b40c17e993af923e42c08824804c,37105501d1,1345.9361982025566,13390.325335714064,6.86,28.09,883.0,462.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-182,IU-182,R08,QueryClient methods / filters / cache control,1b495c7744d1b8602549f1ff0f227bd304844933,1b495c7744,12499.28168313679,13495.356010829644,63.69,28.31,641.0,423.0,0.0,"L-058,L-061,L-053",L-058: CANCELOPTIONS | L-061: JUST SET SILENT ABD REVERT TRUE ALWAYS | L-053: refetch type VS filters type of invalidate queries,not-transcribed,no,high,regions/R08-queryclient-methods-filters-cache-control.md
S-183,IU-183,R08,QueryClient methods / filters / cache control,27e50ec60ea743289a23dc0ff710fc407fa95890,27e50ec60e,11583.742777618789,13531.675778560406,59.02,28.39,653.0,127.0,0.0,"L-067,L-058,L-061",L-067: RESUMEPAUSED MUTATIONS | L-058: CANCELOPTIONS | L-061: JUST SET SILENT ABD REVERT TRUE ALWAYS,not-transcribed,no,high,regions/R08-queryclient-methods-filters-cache-control.md
S-184,IU-184,R08,QueryClient methods / filters / cache control,39529d4e6dae98cc2cfa2d97f3ec812f8fffebab,39529d4e6d,10533.129850805995,13652.667647488392,53.67,28.64,795.0,482.0,0.0,"L-067,L-058,L-061",L-067: RESUMEPAUSED MUTATIONS | L-058: CANCELOPTIONS | L-061: JUST SET SILENT ABD REVERT TRUE ALWAYS,not-transcribed,no,high,regions/R08-queryclient-methods-filters-cache-control.md
S-185,IU-185,R08,QueryClient methods / filters / cache control,625ee2c8c429f5365d1029e7b5a94e089c54cf14,625ee2c8c4,11548.017701111376,13692.741818599468,58.84,28.73,796.0,482.0,0.0,"L-067,L-058,L-061",L-067: RESUMEPAUSED MUTATIONS | L-058: CANCELOPTIONS | L-061: JUST SET SILENT ABD REVERT TRUE ALWAYS,not-transcribed,no,high,regions/R08-queryclient-methods-filters-cache-control.md
S-186,IU-186,UNASSIGNED,Unassigned / outside current Stage 1 regions,30ab614e5c17821db29b14bccb0a2f6691173b4a,30ab614e5c,9341.93782341242,13707.556610808671,47.6,28.76,894.0,482.0,0.0,"L-065,L-074",L-065: REMOVEQUERIES RESETQUERIES | L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE,not-transcribed,no,medium,
S-187,IU-187,R08,QueryClient methods / filters / cache control,5e6930a90dc268c6a0a49ec247dc5ab078a291ea,5e6930a90d,17779.418792525554,13817.995761842909,90.59,28.99,787.0,317.0,0.0,"L-050,L-040,L-057",L-050: may try to design some abstractions that will ensure that some keys have some specific form | L-040: setqueriesdata olddatashape | L-057: CANCELQUERIES IN OPTIMISTIC UPDATES PATTERN,not-transcribed,no,high,regions/R08-queryclient-methods-filters-cache-control.md
S-188,IU-188,UNASSIGNED,Unassigned / outside current Stage 1 regions,a0d3c076345ead0a3c9ac623f2918b45229101c0,a0d3c07634,1347.1027021088066,13870.825335714064,6.86,29.1,814.0,125.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-189,IU-189,UNASSIGNED,Unassigned / outside current Stage 1 regions,a4fc92617d4e30401900e5fb0579457473f568ce,a4fc92617d,8217.63956432534,13886.989304871226,41.87,29.13,916.0,275.0,0.0,"L-065,L-074",L-065: REMOVEQUERIES RESETQUERIES | L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE,not-transcribed,no,medium,
S-190,IU-190,R08,QueryClient methods / filters / cache control,11e2c7d93f51d6eec710d7c80e399b80f454ccf6,11e2c7d93f,12486.784337113197,13913.738443260185,63.63,29.19,724.0,423.0,0.0,"L-058,L-061,L-066",L-058: CANCELOPTIONS | L-061: JUST SET SILENT ABD REVERT TRUE ALWAYS | L-066: GETQUERYCACHE GET MUTATIONCACHE,not-transcribed,no,high,regions/R08-queryclient-methods-filters-cache-control.md
S-191,IU-191,R08,QueryClient methods / filters / cache control,5bec075fe3a00d87161356e7a274af579f00ec7d,5bec075fe3,14592.169319962546,13983.241214856833,74.35,29.34,730.0,430.0,0.0,"L-057,L-061,L-058",L-057: CANCELQUERIES IN OPTIMISTIC UPDATES PATTERN | L-061: JUST SET SILENT ABD REVERT TRUE ALWAYS | L-058: CANCELOPTIONS,not-transcribed,no,high,regions/R08-queryclient-methods-filters-cache-control.md
S-192,IU-192,UNASSIGNED,Unassigned / outside current Stage 1 regions,fc6e30d16496ad1b16681b1414e08fe4126293cf,fc6e30d164,1338.6864904314843,14021.5024597375,6.82,29.42,881.0,482.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-193,IU-193,R08,QueryClient methods / filters / cache control,9625ff3c1f1ded3b190a2fb7ad35adabb789c350,9625ff3c1f,13437.573654392383,14051.746699860523,68.47,29.48,1070.0,482.0,0.0,"L-061,L-058,L-057",L-061: JUST SET SILENT ABD REVERT TRUE ALWAYS | L-058: CANCELOPTIONS | L-057: CANCELQUERIES IN OPTIMISTIC UPDATES PATTERN,not-transcribed,no,high,regions/R08-queryclient-methods-filters-cache-control.md
S-194,IU-194,R08,QueryClient methods / filters / cache control,6401d2ad9e9ccd6d161f3b1fc08327bf55a5348e,6401d2ad9e,10550.423540723536,14157.810635420872,53.76,29.7,873.0,482.0,0.0,"L-067,L-066,L-058",L-067: RESUMEPAUSED MUTATIONS | L-066: GETQUERYCACHE GET MUTATIONCACHE | L-058: CANCELOPTIONS,not-transcribed,no,high,regions/R08-queryclient-methods-filters-cache-control.md
S-195,IU-195,UNASSIGNED,Unassigned / outside current Stage 1 regions,4330f070b7f3f2001ba799b61c63fe8718fb8cdc,4330f070b7,9348.942657748275,14194.963973004851,47.64,29.78,788.0,482.0,0.0,"L-065,L-074",L-065: REMOVEQUERIES RESETQUERIES | L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE,not-transcribed,no,medium,
S-196,IU-196,R09,Offline / network mode / validation,5e844a74b1eb03de0fbecb9fb80211766b375070,5e844a74b1,5044.941669529393,14234.133102993736,25.71,29.86,956.0,213.0,0.0,"L-064,L-059,L-060",L-064: fetchstatus paused | L-059: OFFLINE network mode | L-060: mutations network mode resumepausedmutations,not-transcribed,no,high,regions/R09-offline-network-mode-validation.md
S-197,IU-197,R08,QueryClient methods / filters / cache control,75a0c9e06fe12df09de38c70408c2468c4f62e87,75a0c9e06f,12468.56309776295,14353.707449248504,63.53,30.11,847.0,254.0,0.0,"L-066,L-061,L-058",L-066: GETQUERYCACHE GET MUTATIONCACHE | L-061: JUST SET SILENT ABD REVERT TRUE ALWAYS | L-058: CANCELOPTIONS,not-transcribed,no,high,regions/R08-queryclient-methods-filters-cache-control.md
S-198,IU-198,R08,QueryClient methods / filters / cache control,f128bccab609bf76456a2477f30f835e7c60be09,f128bccab6,14597.7254975195,14424.24121485684,74.38,30.26,740.0,308.0,0.0,"L-057,L-061,L-066",L-057: CANCELQUERIES IN OPTIMISTIC UPDATES PATTERN | L-061: JUST SET SILENT ABD REVERT TRUE ALWAYS | L-066: GETQUERYCACHE GET MUTATIONCACHE,not-transcribed,no,high,regions/R08-queryclient-methods-filters-cache-control.md
S-199,IU-199,R09,Offline / network mode / validation,bf62b2d61c3d92d0e45830c02569ef0f875bf353,bf62b2d61c,6369.062191200985,14445.418043246931,32.45,30.31,913.0,369.0,0.0,"L-063,L-060,L-068",L-063: VALIDATION WITH ZOD | L-060: mutations network mode resumepausedmutations | L-068: !!!,not-transcribed,no,high,regions/R09-offline-network-mode-validation.md
S-200,IU-200,R08,QueryClient methods / filters / cache control,6ce7aeccdc7eaa977749246594e468e804b1a037,6ce7aeccdc,13441.25907736332,14563.355218188506,68.49,30.55,956.0,411.0,0.0,"L-066,L-061,L-058",L-066: GETQUERYCACHE GET MUTATIONCACHE | L-061: JUST SET SILENT ABD REVERT TRUE ALWAYS | L-058: CANCELOPTIONS,not-transcribed,no,high,regions/R08-queryclient-methods-filters-cache-control.md
S-201,IU-201,R09,Offline / network mode / validation,c9417e839ce7980fc63b1b513605b11df9abdb84,c9417e839c,7760.061756881887,14565.585840744165,39.54,30.56,525.0,230.0,0.0,"L-063,L-060,L-068",L-063: VALIDATION WITH ZOD | L-060: mutations network mode resumepausedmutations | L-068: !!!,not-transcribed,no,high,regions/R09-offline-network-mode-validation.md
S-202,IU-202,R09,Offline / network mode / validation,c078f2032fbcc3d9808319c296e52d46c81d47a1,c078f2032f,3926.3607551045297,14602.921021286958,20.01,30.64,881.0,146.0,0.0,"L-064,L-062,L-059",L-064: fetchstatus paused | L-062: network modes | L-059: OFFLINE network mode,not-transcribed,no,high,regions/R09-offline-network-mode-validation.md
S-203,IU-203,UNASSIGNED,Unassigned / outside current Stage 1 regions,17f9a3bf928c49a7a3b85204e2a47422bdbca4c2,17f9a3bf92,2934.8382016417763,14616.23656075848,14.95,30.66,911.0,482.0,0.0,"L-074,L-065",L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE | L-065: REMOVEQUERIES RESETQUERIES,not-transcribed,no,medium,
S-204,IU-204,R08,QueryClient methods / filters / cache control,a00c2c49ffb66ed287d021742b2b38121af0c544,a00c2c49ff,12459.89259129442,14618.53032607941,63.49,30.67,630.0,423.0,0.0,"L-066,L-061,L-067",L-066: GETQUERYCACHE GET MUTATIONCACHE | L-061: JUST SET SILENT ABD REVERT TRUE ALWAYS | L-067: RESUMEPAUSED MUTATIONS,not-transcribed,no,high,regions/R08-queryclient-methods-filters-cache-control.md
S-205,IU-205,R09,Offline / network mode / validation,c6a05bb126be4ebc513e581cc3c0c89822565e87,c6a05bb126,5155.089769640612,14631.429171821044,26.27,30.7,732.0,471.0,0.0,"L-064,L-068,L-059",L-064: fetchstatus paused | L-068: !!! | L-059: OFFLINE network mode,not-transcribed,no,high,regions/R09-offline-network-mode-validation.md
S-206,IU-206,R08,QueryClient methods / filters / cache control,8ef8d853c6dbfefa2c5e4e9acc553da504839c09,8ef8d853c6,10552.235137544349,14647.46676335056,53.77,30.73,693.0,287.0,0.0,"L-067,L-066,L-058",L-067: RESUMEPAUSED MUTATIONS | L-066: GETQUERYCACHE GET MUTATIONCACHE | L-058: CANCELOPTIONS,not-transcribed,no,high,regions/R08-queryclient-methods-filters-cache-control.md
S-207,IU-207,R08,QueryClient methods / filters / cache control,55a51e51f437dec3ab46facc5bf4c15fa89fb739,55a51e51f4,14587.950190808524,14757.52692914255,74.33,30.96,659.0,430.0,0.0,"L-057,L-066,L-061",L-057: CANCELQUERIES IN OPTIMISTIC UPDATES PATTERN | L-066: GETQUERYCACHE GET MUTATIONCACHE | L-061: JUST SET SILENT ABD REVERT TRUE ALWAYS,not-transcribed,no,high,regions/R08-queryclient-methods-filters-cache-control.md
S-208,IU-208,R09,Offline / network mode / validation,635b0dd4d8ed1eb3b1caa4e858163f4746ba1a82,635b0dd4d8,3915.665998093757,14771.90758483328,19.95,30.99,788.0,482.0,0.0,"L-064,L-062,L-059",L-064: fetchstatus paused | L-062: network modes | L-059: OFFLINE network mode,not-transcribed,no,high,regions/R09-offline-network-mode-validation.md
S-209,IU-209,R09,Offline / network mode / validation,1c40ea87458f7210e3250fe996147a838bd33870,1c40ea8745,7739.339548223032,14831.085922124374,39.43,31.12,830.0,443.0,0.0,"L-063,L-069,L-068",L-063: VALIDATION WITH ZOD | L-069: SHOULD I USE RESUMEPAUSEDMUT WITH OFFLINEFIRST? | L-068: !!!,not-transcribed,no,high,regions/R09-offline-network-mode-validation.md
S-210,IU-210,R09,Offline / network mode / validation,dfc5091fca11c387a287830ca57e898181fa358d,dfc5091fca,6344.811087724111,14841.582087581708,32.33,31.14,918.0,387.0,0.0,"L-068,L-069,L-063",L-068: !!! | L-069: SHOULD I USE RESUMEPAUSEDMUT WITH OFFLINEFIRST? | L-063: VALIDATION WITH ZOD,not-transcribed,no,high,regions/R09-offline-network-mode-validation.md
S-211,IU-211,UNASSIGNED,Unassigned / outside current Stage 1 regions,ed216f6b30e619fbc7efac54c2d243e7f2e106d2,ed216f6b30,9302.852212806232,14990.626990509,47.4,31.45,885.0,97.0,0.0,"L-065,L-074",L-065: REMOVEQUERIES RESETQUERIES | L-074: OFFLINE FIRST CAN TRY TO GET DATA UNTIL IT NEED RETRIES RETRIES WILL BE QUEUED CAN TRY TO GET DATA FROM CACHE,not-transcribed,no,medium,
S-212,IU-212,R08,QueryClient methods / filters / cache control,13b08c1aea3d8f81cf61fbd0a71d383a8bcbb051,13b08c1aea,12460.419661350148,15057.886668582796,63.49,31.59,809.0,317.0,0.0,"L-066,L-067,L-061",L-066: GETQUERYCACHE GET MUTATIONCACHE | L-067: RESUMEPAUSED MUTATIONS | L-061: JUST SET SILENT ABD REVERT TRUE ALWAYS,not-transcribed,no,high,regions/R08-queryclient-methods-filters-cache-control.md
